/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1464.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1464.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1465.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1465.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1466.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1466.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1467.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1467.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1468.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1468.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1469.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1469.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1470.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1470.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1471.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1471.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1472.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1472.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1473.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1473.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1474.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1474.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1475.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1475.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1476.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1476.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1477.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1477.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1478.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1478.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1479.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1479.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1480.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1480.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1481.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1481.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1482.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1482.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1483.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1483.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1484.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1484.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1485.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1485.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1486.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1486.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1487.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1487.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1488.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1488.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1489.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1489.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1490.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1490.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1491.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1491.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1492.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1492.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1493.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1493.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1494.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1494.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1495.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1495.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1496.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1496.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1497.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1497.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1498.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1498.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1499.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1499.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1500.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1500.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1501.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1501.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1502.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1502.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1503.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1503.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1504.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1504.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1505.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1505.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1506.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1506.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1507.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1507.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1508.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1508.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1509.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1509.nii
/media/lihuiyu/sda4/LITS/Preprocessed3/ct/volume-1510.nii,/media/lihuiyu/sda4/LITS/Preprocessed3/seg/segmentation-1510.nii
